id,reputation,creationdate,displayname,views,upvotes,downvotes
45644,101,2014-08-15,Vinod Kurup,0,8,0
45645,31,2014-08-15,Avnish Garg,14,0,0
45647,11,2014-08-15,granady,4,0,0
45648,133,2014-08-15,Romo Daneghyan,3,0,0
45649,101,2014-08-15,UNIm95,0,0,0
45650,101,2014-08-15,Eric Harlan,2,5,0
45651,1,2014-08-15,vartaks,0,0,0
45652,101,2014-08-15,avsej,0,0,0
45654,101,2014-08-15,Sougata Bose,1,0,0
45655,1,2014-08-15,user2457047,0,0,0
45656,29,2014-08-15,Naix,7,0,0
45657,1,2014-08-15,sham,0,0,0
45658,101,2014-08-15,newUserNameHere,0,6,0
45659,11,2014-08-15,SQL learner,6,0,0
45660,101,2014-08-15,shapr,0,3,0
45661,41,2014-08-15,Wendell Brown,0,0,0
45662,176,2014-08-15,Ravi Kumar,32,35,0
45664,101,2014-08-15,BitsEvolved,0,0,0
45665,101,2014-08-15,Ostati,1,5,0
45666,51,2014-08-15,RAJESH KUMAR,1,0,0
45667,101,2014-08-15,Sean Hall,4,0,0
45668,101,2014-08-15,ORA-55378,4,14,0
45669,101,2014-08-15,Stanislav Terletskyi,0,0,0
45670,101,2014-08-15,Kevin Horn,1,1,0
45671,141,2014-08-15,thejh,2,0,0
45672,101,2014-08-16,Horn,0,2,0
45674,1,2014-08-16,jagat,0,0,0
45675,101,2014-08-16,Smudger,1,0,0
45676,13,2014-08-16,user11944,0,0,0
45677,101,2014-08-16,Sin5k4,4,0,0
45678,133,2014-08-16,MacMac,6,2,0
45679,1,2014-08-16,MatronSaint,0,0,0
45680,1,2014-08-16,sat,0,0,0
45682,111,2014-08-16,Vilmos Kiss,2,0,0
45684,111,2014-08-16,Ishan Jain,7,1,0
45687,1,2014-08-16,user3349150,0,0,0
45688,101,2014-08-16,Ed Neville,1,0,0
45690,101,2014-08-16,Gram,1,2,0
45691,101,2014-08-16,Sceptical Jule,0,0,0
45692,59,2014-08-16,SMS,12,0,0
45693,121,2014-08-16,Binyamin,2,0,0
45694,7,2014-08-16,A SED KHOSRO,1,0,0
45695,1,2014-08-16,A SED KHOSRO,0,0,0
45696,101,2014-08-16,Shareek Ahamed,0,0,0
45697,101,2014-08-16,trysis,0,19,0
45699,1,2014-08-17,James Gaul,1,0,0
45700,1,2014-08-17,Tembrau,1,0,0
45701,1,2014-08-17,user3136583,0,0,0
45703,101,2014-08-17,Benoit,0,1,0
45704,21,2014-08-17,chakoshi,0,0,0
45705,101,2014-08-17,RdB,1,0,0
45706,101,2014-08-17,Giacomo Marciani,0,0,0
45707,3,2014-08-17,ubiquetous,0,0,0
45708,1,2014-08-17,Denis Valkenburg,0,0,0
45709,396,2014-08-17,Lmu92,107,1,0
45710,161,2014-08-17,Nipheris,4,2,0
45711,1,2014-08-17,user1125915,1,0,0
45712,1,2014-08-17,James Stoker,0,0,0
45713,101,2014-08-17,Nemke,1,2,0
45714,123,2014-08-17,Yossi,1,0,0
45715,11,2014-08-17,aitor,0,0,0
45716,1,2014-08-17,David Akinbode,0,0,0
45719,101,2014-08-17,Ian,1,0,0
45720,1,2014-08-17,user45720,1,0,0
45721,1,2014-08-17,SFDC_ACC,5,0,0
45723,1,2014-08-18,tamer,1,0,0
45724,101,2014-08-18,chaostheory,1,9,0
45725,101,2014-08-18,homer,1,0,0
45726,101,2014-08-18,Eric Milas,0,0,0
45727,61,2014-08-18,rpm07,3,1,0
45728,101,2014-08-18,C0d1ngJammer,0,0,0
45729,1,2014-08-18,Sönke,0,0,0
45730,1,2014-08-18,user3812380,1,0,0
45731,1,2014-08-18,Mayur Shah,2,0,0
45732,101,2014-08-18,Domon,0,11,0
45733,1,2014-08-18,Bahus,0,0,0
45734,201,2014-08-18,Favourite Chigozie Onwuemene,9,0,0
45736,121,2014-08-18,Babin Lonston,0,0,0
45737,155,2014-08-18,Jakub P,17,47,0
45738,1,2014-08-18,praveen_mohan,0,0,0
45739,101,2014-08-18,Ram Rachum,0,0,0
45740,1,2014-08-18,OPR,0,0,0
45741,101,2014-08-18,mehmetakifalp,5,0,0
45742,1,2014-08-18,ZoOmZoOm,0,0,0
45743,101,2014-08-18,syncdk,0,8,0
45744,101,2014-08-18,GhostCKY,1,5,0
45745,101,2014-08-18,fNek,0,2,0
45746,101,2014-08-18,zzeroo,0,8,0
45748,143,2014-08-18,Dima Knivets,6,6,0
45749,1,2014-08-18,user3932600,1,0,0
45750,101,2014-08-18,akauppi,1,0,0
45751,121,2014-08-18,Lord OfTheRing,0,0,0
45752,101,2014-08-18,Corey Alix,0,1,0
45754,101,2014-08-18,Dennis Braga,0,0,0
45755,45,2014-08-18,Dung Dinh,22,0,0
45756,131,2014-08-18,SzilardD,1,4,0
45757,319,2014-08-18,Rebecca,21,6,0
45758,101,2014-08-18,Enrique San Martín,2,30,0
45759,173,2014-08-18,Yrlec,5,5,0
45760,121,2014-08-18,Jerry Mindek,3,0,0
45761,11,2014-08-18,Erin,9,0,0
45762,101,2014-08-18,rapt,3,1,0
45763,133,2014-08-18,Rápli András,5,1,0
45764,135,2014-08-18,Willem Van Onsem,14,2,0
45766,101,2014-08-18,EthR,0,2,0
45767,1,2014-08-18,Marien Monnier,0,0,0
45768,101,2014-08-18,KurioZ7,0,0,0
45769,123,2014-08-18,JAttanonRadar,2,0,0
45770,101,2014-08-18,Laizer,1,3,0
45771,101,2014-08-18,moj,2,12,0
45772,101,2014-08-18,Tanner,0,40,0
45775,41,2014-08-18,David Ng,0,0,0
45776,1,2014-08-18,daniel,0,0,0
45777,1,2014-08-18,user3208003,0,0,0
45778,153,2014-08-18,dharmatech,0,16,0
45779,101,2014-08-18,Kirill Fedyanin,0,1,0
45780,103,2014-08-18,Jeff Clayton,0,6,0
45781,101,2014-08-18,lfrandom,0,8,0
45782,101,2014-08-18,jeffff,1,2,0
45783,113,2014-08-18,grizzly,1,3,0
45784,101,2014-08-18,tschoffelen,2,3,0
45785,1,2014-08-18,Aklopper,0,0,0
45786,101,2014-08-18,Robert Bender,1,0,0
45787,101,2014-08-18,Danny22,0,1,0
45788,51,2014-08-18,Russells,1,0,0
45789,101,2014-08-18,Edge,1,3,0
45790,101,2014-08-19,Lynch,2,3,0
45791,23,2014-08-19,Won,0,0,0
45792,101,2014-08-19,anusha,3,0,0
45793,1,2014-08-19,M2M IOT,0,0,0
45794,21,2014-08-19,user3424954,2,0,0
45795,101,2014-08-19,plocks,1,1,0
45796,101,2014-08-19,A-letubby,0,1,0
45797,101,2014-08-19,Rowan Freeman,1,10,0
45798,1,2014-08-19,HHH,0,0,0
45799,101,2014-08-19,bibangamba,0,8,0
45800,101,2014-08-19,Learner,2,0,0
45801,101,2014-08-19,rafalopez79,0,24,0
45802,169,2014-08-19,Zia,14,7,0
45803,101,2014-08-19,Mohammad Etemaddar,0,3,0
45804,1,2014-08-19,David Dornlay,4,0,0
45805,137,2014-08-19,zigojacko,3,9,0
45806,101,2014-08-19,Fabien Papet,0,0,0
45807,101,2014-08-19,Horace Heaven,1,0,0
45808,1,2014-08-19,Dhana,0,0,0
45809,101,2014-08-19,Varun Bajaj,1,1,0
45810,103,2014-08-19,mowgli,1,1,0
45813,1,2014-08-19,Maria,0,0,0
45814,113,2014-08-19,Thomas Owens,2,1,0
45815,101,2014-08-19,José Pereda,16,0,0
45816,143,2014-08-19,Nibbler,8,0,0
45817,1,2014-08-19,user45817,1,0,0
45818,101,2014-08-19,silpol,0,22,0
45819,31,2014-08-19,Marko Sutic,3,0,0
45820,167,2014-08-19,Chris Williams,7,8,0
45821,101,2014-08-19,Krystian,3,1,0
45822,33,2014-08-19,Hakan Zim,8,0,0
45823,101,2014-08-19,Simon Hoare,1,0,0
45825,101,2014-08-19,My Head Hurts,0,2,0
45826,101,2014-08-19,DoverAudio,1,0,0
45828,11,2014-08-19,mark mitchell,0,0,0
45829,123,2014-08-19,yefrem,3,0,0
45830,1,2014-08-19,jcasalruiz,1,0,0
45831,1,2014-08-19,Scott M. Sanders,1,0,0
45832,1,2014-08-19,Richard Webster,2,0,0
45834,1,2014-08-19,Jasper Boyd,0,0,0
45835,1,2014-08-19,mkrauskopf,0,0,0
45836,101,2014-08-19,Yogesh,1,0,0
45837,1,2014-08-19,user2354811,0,0,0
45838,51,2014-08-19,Tinel Barb,10,0,0
45839,101,2014-08-19,nkint,0,1,0
45840,101,2014-08-19,rdrey,0,5,0
45841,1,2014-08-19,Carlos Alberto Geraldes Figuei,0,0,0
45842,1,2014-08-19,Praveen Ram Chandiran,0,0,0
45843,206,2014-08-19,Jaydee,5,0,0
45844,1,2014-08-19,Max_Pariyar,5,0,0
45845,101,2014-08-19,germcd,0,1,0
45846,101,2014-08-19,Olivier Lance,3,0,0
45847,1,2014-08-19,The Rascal King,0,0,0
45849,161,2014-08-19,Alasdair C-S,2,1,0
45850,101,2014-08-19,rianjs,0,1,0
45852,101,2014-08-19,Eric G,0,2,0
45853,123,2014-08-19,Thagor,3,0,0
45854,3,2014-08-19,Ariyel Carver,0,0,0
45855,1,2014-08-19,M. Harrison,0,0,0
45856,133,2014-08-19,Beshoy Girgis,5,2,0
45857,217,2014-08-19,user3885927,15,6,0
45858,101,2014-08-19,Peter,0,2,0
45859,113,2014-08-19,Bard,8,0,0
45860,21,2014-08-19,user2795968,1,0,0
45862,101,2014-08-19,Thomas,0,1,0
45863,1,2014-08-19,nmallare,0,0,0
45864,1,2014-08-19,Alexey Kovyazin,1,0,0
45865,161,2014-08-19,JBone,0,1,0
45866,101,2014-08-19,pathikrit,2,10,0
45867,1,2014-08-19,Tomas Ferrin,0,0,0
45868,101,2014-08-19,Rican7,0,16,0
45869,101,2014-08-19,Crescent Fresh,0,8,0
45870,101,2014-08-19,Ayrton Senna,0,2,0
45871,101,2014-08-19,Locke,3,0,0
45872,101,2014-08-19,RogerS,1,2,0
45874,101,2014-08-19,gam3,0,7,0
45875,1,2014-08-19,CertifiedGeek,0,0,0
45876,11,2014-08-19,Aragon Giuseppe,1,0,0
45877,85,2014-08-19,Mike S.,5,4,0
45878,43,2014-08-19,emancu,17,1,0
45879,1,2014-08-19,arun,0,0,0
45880,101,2014-08-19,rahul,0,0,0
45881,101,2014-08-20,porges,0,2,0
45882,101,2014-08-19,DarrenMB,1,8,0
45883,101,2014-08-20,Abby Chau Yu Hoi,0,0,0
45884,51,2014-08-20,No_name,1,25,0
45885,1,2014-08-20,Nelson,0,0,0
45888,101,2014-08-20,nathancahill,0,4,0
45889,143,2014-08-20,Jon H,5,1,0
45890,1,2014-08-20,makoto,1,0,0
45891,101,2014-08-20,Sharad D,0,0,0
45892,11,2014-08-20,Vijay Raju,6,0,0
45894,53,2014-08-20,patatepartie,2,0,0
45897,101,2014-08-20,Jayesh,7,0,0
45899,103,2014-08-20,mgoubert,3,0,0
45900,1,2014-08-20,Xerox Shah,1,0,0
45901,41,2014-08-20,Jonathon,4,0,0
45902,101,2014-08-20,Zamfir Kerlukson,3,0,0
45904,123,2014-08-20,Bart C,3,4,0
45905,1,2014-08-20,Not your business,8,0,0
45906,1,2014-08-20,Tio Charles,0,0,0
45908,1,2014-08-20,jpi,0,0,0
45909,101,2014-08-20,richaux,0,3,0
45910,133,2014-08-20,http8086,3,0,0
45911,1,2014-08-20,Bogdan Oloeriu,1,0,0
45912,101,2014-08-20,w͏̢in̡͢g͘̕ed̨p̢͟a͞n͏͏t̡͜͝he̸r̴,27,5,0
45913,1,2014-08-20,user3478941,2,0,0
45914,1,2014-08-20,WindArtas,0,0,0
45915,490,2014-08-20,Erik van de Ven,37,4,0
45916,15,2014-08-20,Rudy,0,0,0
45917,1,2014-08-20,user3782325,0,0,0
45918,103,2014-08-20,Jared Hooper,2,6,0
45920,101,2014-08-20,gezpage,0,0,0
45921,123,2014-08-20,chollida,2,6,0
45922,1,2014-08-20,user123,1,0,0
45923,1,2014-08-20,Mayeul Kauffmann,1,0,0
45924,55,2014-08-20,Travis Crooks,3,68,0
45925,131,2014-08-20,Suresh Kamrushi,132,6,0
45926,101,2014-08-20,Nico,0,0,0
45927,111,2014-08-20,robjmills,4,1,0
45928,245,2014-08-20,JohnLinux,10,3,0
45929,23,2014-08-20,Cesarini.Walter,2,0,0
45930,1,2014-08-20,faisal,1,0,0
45931,101,2014-08-20,Dan,0,2,0
45932,1,2014-08-20,ascary,0,0,0
45933,101,2014-08-20,Christian,0,0,0
45934,101,2014-08-20,Richard,4,6,0
45935,1,2014-08-20,Fernando,0,0,0
45936,31,2014-08-20,Raj,3,0,0
45937,101,2014-08-20,Paul Richter,0,10,0
45940,101,2014-08-20,cas06d,1,0,0
45941,101,2014-08-20,Kris,0,0,0
45942,33,2014-08-20,Irfan Salfi,1,0,0
45943,101,2014-08-20,Sim,0,0,0
45944,133,2014-08-20,Gn13l,5,0,0
45945,1,2014-08-20,joostvandriel,0,0,0
45946,31,2014-08-20,Ryan Brady,2,0,0
45948,1,2014-08-20,user2927451,0,0,0
45949,101,2014-08-20,SPI,1,0,0
45950,1,2014-08-20,cyberop5,0,0,0
45951,1,2014-08-20,hlomzik,1,0,0
45952,101,2014-08-20,Christopher Compeau,0,2,0
45953,191,2014-08-20,Mike,2,19,0
45954,238,2014-08-20,sysadmiral,6,1,0
45955,101,2014-08-20,Mahsa Hassankashi,16,0,0
45956,43,2014-08-20,user45956,0,0,0
45958,1,2014-08-20,user2722863,4,0,0
45959,141,2014-08-20,Steve G,2,1,0
45960,111,2014-08-21,aug,0,0,0
45961,21,2014-08-21,user45961,3,0,0
45962,101,2014-08-21,sandeepkunkunuru,0,34,0
45964,101,2014-08-21,David,0,1,0
45965,101,2014-08-21,shashi009,1,0,0
45966,101,2014-08-21,nautilusvn,2,0,0
45968,1,2014-08-21,Ionut Bypp,0,0,0
45969,101,2014-08-21,creator,0,1,0
45970,33,2014-08-21,thecrasher,14,0,0
45971,1,2014-08-21,Loki,0,0,0
45972,123,2014-08-21,Hero,0,1,0
45975,101,2014-08-21,Ruslan Gerasimov,0,0,0
45976,345,2014-08-21,Urbanleg,14,4,0
45977,1,2014-08-21,Shahzad H.,3,0,0
45979,173,2014-08-21,Jim Neath,3,1,0
45980,1,2014-08-21,gytg,0,0,0
45981,101,2014-08-21,Tim,1,1,0
45983,1,2014-08-21,gotta go fast,0,0,0
45984,1,2014-08-21,kh developer,0,0,0
45985,1,2014-08-21,user3223133,0,0,0
45986,1,2014-08-21,Michael Kremser,3,0,0
45987,1,2014-08-21,user2582360,1,0,0
45988,1,2014-08-21,Thai Truong,3,0,0
45989,3,2014-08-21,Fredi Tansari,4,0,0
45990,1,2014-08-21,Adam,0,0,0
45991,101,2014-08-21,Jedihomer Townend,0,0,0
45992,1,2014-08-21,David Roheim,0,0,0
45993,1,2014-08-21,tony ohare,6,0,0
45994,1,2014-08-21,Swapnil Kumbhare,0,0,0
45995,141,2014-08-21,Hiemanshu Sharma,7,0,0
45997,101,2014-08-21,Farhadix,1,0,0
45999,1,2014-08-21,niveuseverto,1,0,0
46000,1,2014-08-21,sibest,0,0,0
46001,101,2014-08-21,yeshansachithak,0,7,0
46002,111,2014-08-21,Bouncner,6,0,0
46003,101,2014-08-21,walterhuang,1,1,0
46004,101,2014-08-21,Chris Pickford,1,0,0
46005,101,2014-08-21,Thomas Venturini,2,0,0
46007,101,2014-08-21,lopezbertoni,0,2,0
46008,101,2014-08-21,Jean Azzopardi,0,0,0
46009,1,2014-08-21,Iskren Mitkov,0,0,0
46011,123,2014-08-21,damian,5,1,0
46013,121,2014-08-21,alexkovelsky,18,4,0
46014,101,2014-08-21,ozOli,0,2,0
46015,101,2014-08-21,Oliver,0,0,0
46016,101,2014-08-21,seanmcl,1,2,0
46017,1,2014-08-21,user2981280,0,0,0
46018,101,2014-08-21,Feckmore,0,2,0
46019,31,2014-08-21,nickthompson,1,0,0
46020,101,2014-08-21,consuela,1,2,0
46021,91,2014-08-21,user2382679,7,0,0
46022,1,2014-08-21,Ashley Krynen,1,0,0
46023,101,2014-08-21,ike,0,0,0
46024,101,2014-08-21,rnrneverdies,0,1,0
46025,101,2014-08-21,Stephen,0,0,0
46026,136,2014-08-21,Sean,1,0,0
46027,311,2014-08-21,Will,4,0,0
46028,101,2014-08-21,Herlon Aguiar,1,0,0
46029,101,2014-08-21,iroel,4,0,0
46030,11,2014-08-21,Susan M,3,0,0
46031,101,2014-08-21,int_ua,0,3,0
46032,101,2014-08-21,Raymond Lagonda,0,0,0
46035,1,2014-08-21,Peter Samuelsson,0,0,0
46038,101,2014-08-21,Max,4,3,0
46039,11,2014-08-22,Heidern,2,0,0
46040,1,2014-08-22,pdpamid,0,0,0
46042,121,2014-08-22,vschum,4,2,0
46043,1,2014-08-22,meatball,0,0,0
46044,1,2014-08-22,user20961,0,0,0
46045,163,2014-08-22,Founder,2,1,0
46046,1,2014-08-22,vick,0,0,0
46048,1,2014-08-22,Hieu Tran,0,0,0
46050,1,2014-08-22,jiajiancheng,0,0,0
46051,1,2014-08-22,fLOyd,0,0,0
46053,1,2014-08-22,user171154,0,0,0
46054,101,2014-08-22,simo.3792,2,0,0
46055,101,2014-08-22,Ray Shan,1,3,0
46056,101,2014-08-22,Sap,4,0,0
46057,101,2014-08-22,GISGe,5,0,0
46059,1,2014-08-22,user1843324,0,0,0
46060,1,2014-08-22,DocLeonard,0,0,0
46061,111,2014-08-22,Apostrofix,3,7,0
46062,101,2014-08-22,lbrahim,1,0,0
46063,1,2014-08-22,Vusa,0,0,0
46064,1,2014-08-22,user46064,2,0,0
46066,1,2014-08-22,Woutex,0,0,0
46067,1,2014-08-22,Ismail,2,0,0
46068,101,2014-08-22,Maris B.,1,12,0
46069,1,2014-08-22,ClintL,0,0,0
46070,101,2014-08-22,pcx,0,0,0
46071,31,2014-08-22,tarte-au-sucre,0,0,0
46072,1,2014-08-22,GopalKrish,0,0,0
46073,81,2014-08-22,juantxorena,2,1,0
46074,1,2014-08-22,Luke,0,0,0
46075,121,2014-08-22,XCore,6,2,0
46076,449,2014-08-22,ManOnAMission,13,13,14
46077,1,2014-08-22,RyanB,2,0,0
46078,11,2014-08-22,Adam,2,0,0
46079,26,2014-08-22,hugofigueira,2,0,0
46081,101,2014-08-22,Antwan,0,0,0
46082,101,2014-08-22,Colin Cochrane,2,0,0
46083,1,2014-08-22,Michael Lutter,0,0,0
46084,101,2014-08-22,Rafael S. Calsaverini,1,0,0
46085,101,2014-08-22,Void Star,0,0,0
46086,1,2014-08-22,trucks are heavy,0,0,0
46087,111,2014-08-22,Crono,0,7,0
46089,21,2014-08-22,tarkusofxpient,2,0,0
46090,1,2014-08-22,RAHUL SHARMA,0,0,0
46091,101,2014-08-22,Jay Blanchard,0,3,0
46092,21,2014-08-22,Shobdo,41,0,0
46093,111,2014-08-22,Ben,0,0,0
46094,101,2014-08-22,Ryanmt,0,1,0
46095,1,2014-08-22,nafiza alam,0,0,0
46096,141,2014-08-22,user1433454,4,0,0
46097,101,2014-08-22,Chris Nolet,0,0,0
46098,231,2014-08-22,gae123,13,0,0
46099,1,2014-08-22,Syed Rizwan Ali,1,0,0
46100,1,2014-08-22,Andrew,0,0,0
46101,121,2014-08-22,Paul A Jungwirth,0,28,0
46102,101,2014-08-23,ssdimmanuel,2,0,0
46103,1,2014-08-23,user46103,0,0,0
46104,1,2014-08-23,wade wei,0,0,0
46107,101,2014-08-23,vinibarr,0,0,0
46108,19,2014-08-23,vijay kumar sharma,0,0,0
46109,101,2014-08-23,Yichuan Wang,0,0,0
46110,101,2014-08-23,mwafi,0,10,0
46111,21,2014-08-23,user2633530,1,0,0
46112,101,2014-08-23,Krishna Mohan,2,0,0
46113,101,2014-08-23,brillout,0,16,0
46114,1,2014-08-23,user46114,1,0,0
46115,1,2014-08-23,DevS,0,0,0
46116,101,2014-08-23,Satish Shinde,0,0,0
46117,113,2014-08-23,Pablo Pardo,2,1,0
46118,111,2014-08-23,SiennaD.,4,2,0
46119,1,2014-08-23,Andy Sydow,0,0,0
46120,101,2014-08-23,iacopo,1,0,0
46121,61,2014-08-23,babu,9,0,0
46123,33,2014-08-23,idleline,2,0,0
46124,133,2014-08-23,Slava,15,10,0
46125,121,2014-08-23,samol,1,0,0
46126,101,2014-08-23,Keshav Agrawal,0,2,0
46127,101,2014-08-23,Jervelund,0,18,0
46128,1,2014-08-23,Franklin  Cortez,0,0,0
46129,1,2014-08-23,ioncann0ns,0,0,0
46130,101,2014-08-24,James Lawruk,0,6,0
46132,1,2014-08-24,Mohamed Dardouri,0,0,0
46134,33,2014-08-24,fafasdfsadf,3,0,0
46135,1,2014-08-24,Md.Ashikur Rahman Rafi,2,0,0
46136,1,2014-08-24,Joginder Tanikella,0,0,0
46137,31,2014-08-24,user3191447,2,0,0
46138,1,2014-08-24,Alex,0,0,0
46140,103,2014-08-24,pfedotovsky,3,0,0
46141,101,2014-08-24,topher,2,3,0
46142,21,2014-08-24,Jere DeLaune,0,0,0
46144,121,2014-08-24,x86fantini,3,0,0
46145,111,2014-08-24,duality_,0,37,0
46146,101,2014-08-24,Filip Gjorgjevikj,1,0,0
46147,41,2014-08-24,Tue,6,0,0
46148,101,2014-08-24,mjkaufer,2,0,0
46150,113,2014-08-24,Noel Llevares,5,1,0
46151,31,2014-08-24,Woody,0,0,0
46152,195,2014-08-25,codepringle,3,3,0
46153,1,2014-08-25,Salvador Beltrán,0,0,0
46154,1,2014-08-25,Carlos Andres Perez Aguirre,2,0,0
46155,133,2014-08-25,Arun,3,1,0
46156,1,2014-08-25,Abhilash Nani,1,0,0
46157,101,2014-08-25,Chris Hatton,0,0,0
46158,101,2014-08-25,AbcAeffchen,1,4,0
46159,1,2014-08-25,Mudassir,0,0,0
46160,1,2014-08-25,Haromani,0,0,0
46162,31,2014-08-25,AssoumaniSaïd,7,0,0
46164,101,2014-08-25,eliasah,0,3,0
46165,101,2014-08-25,Steve Lam,0,6,0
46166,19,2014-08-25,zzart,6,0,0
46167,1,2014-08-25,Adam Dexter,0,0,0
46168,101,2014-08-25,madhu131313,0,0,0
46170,11,2014-08-25,ans_Learning.....,3,0,0
46171,101,2014-08-25,Danny Kopping,1,2,0
46172,1,2014-08-25,Bharat Vervesys,0,0,0
46174,13,2014-08-25,Khaled_Jamel,1,0,0
46175,101,2014-08-25,maestro,1,1,0
46176,1,2014-08-25,Boban Droidev,0,0,0
46177,101,2014-08-25,cortopy,1,2,0
46178,101,2014-08-25,Mircea Soaica,2,0,0
46180,113,2014-08-25,Geek,3,0,0
46181,1,2014-08-25,James,0,0,0
46183,163,2014-08-25,Bruno Gelb,2,4,0
46184,101,2014-08-25,JMax,1,2,0
46185,1793,2014-08-25,Shaneis,186,488,21
46186,175,2014-08-25,Kefash,4,8,0
46187,101,2014-08-25,HeavyE,0,4,0
46188,269,2014-08-25,Prashant Tapase,27,10,0
46189,111,2014-08-25,Tom Oakley,2,0,0
46190,111,2014-08-25,Kozuch,21,46,0
46191,1,2014-08-25,Julien D.,0,0,0
46192,11,2014-08-25,user1496947,1,0,0
46193,101,2014-08-25,kkurian,0,13,0
46195,101,2014-08-25,GuiGS,0,1,0
46196,33,2014-08-25,Evaldas Buinauskas,4,2,0
46197,101,2014-08-25,mtn.biker,1,0,0
46198,1,2014-08-25,TDL,0,0,0
46199,123,2014-08-25,AME,5,0,0
46200,101,2014-08-25,n0nag0n,10,26,0
46201,95,2014-08-25,Guido,4,0,0
46202,101,2014-08-25,Peter Brooks,1,0,0
46203,101,2014-08-25,Joshua Berry,0,0,0
46204,101,2014-08-25,blackghost,0,0,0
46205,11,2014-08-25,Davif,2,0,0
46206,1,2014-08-25,Daver,0,0,0
46207,109,2014-08-25,DeveloperDan,1,6,0
46208,121,2014-08-25,user3845894,6,0,0
46209,23,2014-08-25,David Hulick,5,0,0
46210,11,2014-08-25,George Matuthu,18,0,0
46211,1,2014-08-25,Cheminfo,0,0,0
46212,1,2014-08-25,Rob Mazur,0,0,0
46213,101,2014-08-25,Rachael,0,12,0
46214,121,2014-08-25,jjxtra,10,0,0
46215,101,2014-08-25,Jeff Hubbard,0,1,0
46216,1,2014-08-25,Agustín,0,0,0
46217,101,2014-08-25,Eric Thomas,2,0,0
46218,1,2014-08-25,Rajasekhar Dande,0,0,0
46220,60,2014-08-25,fgwaller,9,6,0
46221,241,2014-08-25,Zanon,39,1208,79
46222,339,2014-08-25,Kyle Decot,22,10,0
46223,101,2014-08-25,Donal,0,5,0
46224,1,2014-08-25,deasia pittman,0,0,0
46225,1,2014-08-26,Sreenivasulu B,0,0,0
46226,1,2014-08-26,Code_Name,1,0,0
46227,103,2014-08-26,Ankit,1,0,0
46228,101,2014-08-26,Discant,0,0,0
46229,5,2014-08-26,PHP Noob,5,0,0
46230,45,2014-08-26,Laxman Prabhu,3,0,0
46231,101,2014-08-26,dan,3,1,0
46232,1,2014-08-26,ForUs,0,0,0
46233,1,2014-08-26,javamonk,1,0,0
46234,5,2014-08-26,recmach,7,0,0
46235,101,2014-08-26,ZInj,0,0,0
46236,101,2014-08-26,Matt Clegg,0,1,0
46237,1,2014-08-26,Urlax,0,0,0
46238,101,2014-08-26,gentlerainsky,0,0,0
46240,1,2014-08-26,Anıl KAN,4,0,0
46241,1,2014-08-26,S. Morrison,0,0,0
46242,2678,2014-08-26,vijayp,278,133,18
46243,101,2014-08-26,Pavel K,2,5,0
46244,101,2014-08-26,zaius,0,3,0
46245,101,2014-08-26,masteroleary,0,0,0
46246,101,2014-08-26,Little Master,2,0,0
46247,101,2014-08-26,Antony,0,0,0
46248,57,2014-08-26,Bünyamin Atik,20,2,0
46249,101,2014-08-26,Yuvaraj Loganathan,0,3,0
46251,49,2014-08-26,BobT,4,0,0
46252,156,2014-08-26,Mithrandir,1,0,0
46253,101,2014-08-26,lagivan,1,0,0
46255,101,2014-08-26,LarryB,0,24,0
46256,1,2014-08-26,Hanson Edo,0,0,0
46257,101,2014-08-26,o-0,1,0,0
46258,101,2014-08-26,Erich Kitzmüller,3,2,0
46259,1,2014-08-26,Stéphane Fréchette,0,0,0
46260,1,2014-08-26,Jonathan Sacramento,1,0,0
46261,1,2014-08-26,SQLnbe,4,0,0
46262,101,2014-08-26,ibo.ezhe,0,0,0
46263,166,2014-08-26,st78,1,2,0
46265,1,2014-08-26,Turangaa,0,0,0
46266,1,2014-08-26,Whit Chenault,3,0,0
46267,121,2014-08-26,jithujose,7,0,0
46268,101,2014-08-26,abhij89,5,0,0
46270,121,2014-08-26,Ransom Briggs,1,0,0
46271,101,2014-08-26,OiRc,0,0,0
46272,101,2014-08-26,Mark Walsh,1,0,0
46273,23,2014-08-26,Dylon,3,0,0
46274,1,2014-08-26,ew76,0,0,0
46275,101,2014-08-26,Anurag Kalia,0,0,0
46276,101,2014-08-26,user956584,5,3,0
46278,1,2014-08-26,dgomeza,0,0,0
46279,1,2014-08-26,ThoMeiner,1,0,0
46280,1,2014-08-26,John,1,0,0
46281,1,2014-08-26,user3953386,1,0,0
46282,139,2014-08-26,george,6,0,0
46283,101,2014-08-26,Stephen Patten,0,11,0
46285,101,2014-08-26,MER,1,14,0
46287,111,2014-08-26,a coder,8,1,0
46288,101,2014-08-26,Adionditsak,1,0,0
46289,141,2014-08-26,OllieStanley,11,1,0
46290,472,2014-08-26,Neghtasro,30,15,2
46291,51,2014-08-26,Routhinator,1,5,0
46292,113,2014-08-26,CrazyNick,4,0,0
46293,43,2014-08-26,figus,1,1,0
46294,101,2014-08-26,Dinah,4,3,0
46295,103,2014-08-26,TacB0sS,10,3,0
46296,13,2014-08-26,Prema,1,0,0
46297,101,2014-08-26,scx,1,3,0
46298,1,2014-08-26,Tom Shindler,1,0,0
46299,101,2014-08-26,Brice,0,2,0
46300,21,2014-08-26,Cristobal Gomez,0,0,0
46302,11,2014-08-27,user46302,3,0,0
46303,1,2014-08-27,heydmj,0,0,0
