id,posttypeid,posttype,title,acceptedanswerid,parentid,creationdate,score,viewcount,owneruserid,lasteditoruserid,tags
66050,2,Answer,,,66044,2014-05-28,0,,31075,-1,
66052,2,Answer,,,66010,2014-05-28,3,,36809,36809,
66053,1,Question,Postgres database dump and restore on different database,66119,,2014-05-28,1,872,38782,38782,<postgresql><restore><migration><dump>
66054,1,Question,Using PgBarman for PostgreSQL 9.3 backup,66354,,2014-05-28,4,1865,39127,-1,<postgresql><backup><postgresql-9.3>
66055,1,Question,How can I write queries as fast as possible in MySQL?,66059,,2014-05-28,0,101,39130,-1,<mysql><performance><execution-plan><query-performance>
66056,1,Question,How do I map a SQL Server login to a user that already exists in a read-only database?,66062,,2014-05-28,3,2890,39131,2718,<sql-server><sql-server-2008-r2><security><read-only-database>
66060,1,Question,Database deployment script for SQL Server 2008 has different behaviors,66066,,2014-05-28,2,641,39134,39134,<sql-server-2008><sql-server-2008-r2><schema><scripting>
66061,1,Question,Is array serialization always bad idea?,66067,,2014-05-28,0,110,39137,39137,<database-design><performance><application-design>
66068,2,Answer,,,45137,2014-05-28,9,,4124,-1,
66069,2,Answer,,,66028,2014-05-28,5,,877,-1,
66071,1,Question,Canceling SQL Server Support,,,2014-05-28,2,270,39140,10361,<sql-server><vendor-support>
66072,1,Question,Is it advisable to add indexes to a data warehouses staging area?,66127,,2014-05-28,4,4386,39142,38371,<sql-server-2012><index><data-warehouse>
66073,1,Question,Concurrency Issues when multiple users uses Portal (MySQL and PHP),,,2014-05-28,1,392,38446,31164,<mysql><myisam><php>
66074,2,Answer,,,66071,2014-05-28,1,,23721,23721,
66075,1,Question,Version lie shim for SQL Server 2014,66076,,2014-05-28,3,147,35039,807,<sql-server><sql-server-2014>
66089,2,Answer,,,18059,2014-05-28,-3,,39148,1186,
66090,1,Question,Finding duplicate data,,,2014-05-28,0,95,650,650,<sql-server><duplication>
66091,1,Question,Error while taking backup in SQL Server,66308,,2014-05-28,0,3015,39150,1192,<sql-server><sql-server-2008><corruption>
66095,1,Question,NOLOCK hint on a table that is 100% reads?,,,2014-05-28,0,153,39151,1186,<sql-server><nolock>
66096,1,Question,Unable to run update_mysql in MySQL 5.5,,,2014-05-28,2,1011,39152,15356,<mysql-5.5><upgrade><windows-server>
66100,2,Answer,,,2824,2014-05-28,0,,2919,2919,
66101,2,Answer,,,66091,2014-05-28,7,,1186,-1,
66105,1,Question,Indexes involved in intervals collision detection,,,2014-05-28,1,293,30647,2718,<mysql><index-tuning>
66111,2,Answer,,,56182,2014-05-28,5,,39164,-1,
66116,2,Answer,,,61041,2014-05-29,7,,877,-1,
66117,1,Question,Unable to migrate local database to RDS instance,66519,,2014-05-29,0,1258,36980,-1,<mysql><oracle><mysqldump><amazon-rds><command-line>
66118,1,Question,"Splitting a deck of cards, and returning the results as if they were shuffled once",66128,,2014-05-29,5,689,26443,1192,<sql-server><t-sql>
66121,1,Question,Can queries containing deterministic user defined functions be cached in mysql query cache?,94215,,2014-05-29,0,575,24407,24407,<mysql><mysql-5.6><functions><query-cache>
66128,2,Answer,,,66118,2014-05-29,5,,38111,38111,
66132,1,Question,Oracle 11.2 using too few memory,,,2014-05-29,1,1738,39183,39183,<oracle><database-design><performance><cache><tuning>
66134,1,Question,How can I count different types in a column in sql?,,,2014-05-29,1,1346,39186,1192,<sql-server><sql-server-2008-r2><pivot>
66136,2,Answer,,,66118,2014-05-29,6,,1192,-1,
66142,1,Question,Why does AttachDBFile make everything slower?,66143,,2014-05-29,0,44,38789,807,<performance>
66143,2,Answer,,,66142,2014-05-29,1,,708,708,
66145,1,Question,Optimum design / structure for product data database?,66148,,2014-05-29,4,1834,37577,37577,<database-recommendation><database-design><design-pattern>
66147,2,Answer,,,66134,2014-05-29,1,,38371,38371,
66148,2,Answer,,,66145,2014-05-29,1,,33170,33170,
66149,1,Question,Mysql database recovery in linux,,,2014-05-29,0,164,39009,39009,<mysql><linux><recovery>
66153,2,Answer,,,65892,2014-05-29,2,,993,993,
66157,1,Question,ora 20001 error in oracle dbms scheduler,,,2014-05-29,0,14701,37143,37143,<oracle><oracle-11g-r2><plsql><plsql-developer>
66159,1,Question,Insert into a view derived from a table with a discriminator field,66167,,2014-05-29,2,3448,11093,11093,<mysql><view><mysql-5.1>
66160,1,Question,How to run SQL Job only on primary replica in AlwaysOn Availability Groups?,,,2014-05-29,2,25681,527,527,<sql-server><high-availability><jobs>
66161,2,Answer,,,66160,2014-05-29,7,,527,527,
66167,2,Answer,,,66159,2014-05-29,1,,877,-1,
66170,1,Question,mySQL Optimization Suggestions,,,2014-05-28,0,9437,39232,877,<mysql><optimization><mysqltuner>
66173,1,Question,SQL Server FILELISTONLY command providing incorrect logical database name,66176,,2014-05-29,0,590,1074,1074,<sql-server><backup><restore>
66176,2,Answer,,,66173,2014-05-29,2,,1186,1186,
66184,2,Answer,,,66170,2014-05-29,1,,877,-1,
66193,1,Question,How to call the unix Sendmail from oracle,66203,,2014-05-29,0,721,39227,10361,<oracle><linux><unix>
66195,1,Question,Why does plpgsql not appear in the pg_extension table?,81362,,2014-05-29,3,4326,36118,3684,<postgresql><plpgsql><postgresql-extensions>
66197,1,Question,Failover Cluster and AlwaysOn Availability Groups across Data Centers,,,2014-05-29,3,3503,10561,2241,<sql-server><sql-server-2012><clustering><high-availability><availability-groups>
66198,2,Answer,,,66132,2014-05-29,1,,38772,38772,
66199,1,Question,Using Switch in SSRS,66228,,2014-05-29,0,11119,37868,8783,<ssrs>
66200,1,Question,"How to troubleshoot ""client driver has sent multiple requests while the session is in single-user mode""",116504,,2014-05-29,8,9573,7157,7157,<sql-server><entity-framework>
66204,1,Question,How to split the Wordpress database?,66205,,2014-05-29,0,1464,39230,-1,<partitioning>
66205,2,Answer,,,66204,2014-05-29,0,,39215,39215,
66206,1,Question,Is this a step in the right direction for normalization? SQL inheritance and Many-to-Many relationships,66207,,2014-05-29,2,481,39233,39233,<sql-server><database-design><entity-framework><inheritance>
66207,2,Answer,,,66206,2014-05-29,2,,39215,-1,
66213,1,Question,Easy way to replace an YAML array of IDs with strings from a joined table,66805,,2014-05-30,1,1121,36295,34648,<postgresql><postgresql-9.3><array>
66215,1,Question,"mysql takes too long on ""checking permissions""",,,2014-05-29,2,8858,31176,31176,<mysql>
66221,1,Question,Is this database design correct?,66310,,2014-05-30,0,83,7820,7820,<database-design>
66222,1,Question,How to restore a database then upgrade it in a single SQL script?,,,2014-05-30,2,726,2561,33170,<sql-server><sql-server-2008-r2><t-sql><restore>
66228,2,Answer,,,66199,2014-05-30,3,,33638,33638,
66234,1,Question,[INS-30131]Initial setup required for the execution of installer validations failed. Encountering this error in Fedora 20,,,2014-05-30,1,21398,39259,2047,<installation><oracle-12c>
66236,1,Question,SQL Server AlwaysOn Error_number 35206,,,2014-05-30,6,16075,39258,39258,<sql-server><sql-server-2012><availability-groups><connectivity>
66239,1,Question,How to Find All SQL Server database back list in my system?,,,2014-05-30,-1,1150,36017,807,<sql-server><sql-server-2008-r2><backup>
66241,1,Question,pgAdmin Slony Creation Scripts,,,2014-05-30,1,557,39266,29425,<postgresql><postgresql-9.3><slony>
66247,2,Answer,,,66239,2014-05-30,1,,38857,-1,
66249,1,Question,"How do I find a long running query with process ID, process name , login time, user , start time and duration?",66261,,2014-05-30,29,183004,39264,8783,<sql-server>
66251,2,Answer,,,66249,2014-05-30,11,,38857,-1,
66259,1,Question,Modeling for inclusion of two different entities,,,2014-05-30,1,27,13236,-1,<database-design><mongodb>
66265,2,Answer,,,66197,2014-05-30,4,,2241,2241,
66270,2,Answer,,,61041,2014-05-30,1,,34007,34007,
66282,1,Question,Why am I getting different results from a query vs. a view,,,2014-05-30,2,2184,39291,2703,<mysql><view><group-by><greatest-n-per-group>
66283,1,Question,Object changed during datapump,66284,,2014-05-30,2,6292,39292,4613,<oracle><oracle-11g-r2><oracle-10g>
66284,2,Answer,,,66283,2014-05-30,4,,38772,38772,
66286,2,Answer,,,66282,2014-05-30,5,,2703,2703,
66287,1,Question,Extract one MySQL database from a FULL MYSQL Server backup file,,,2014-05-30,4,1014,33398,33398,<backup><restore><mysql-5.1>
66289,2,Answer,,,66287,2014-05-30,1,,38772,-1,
66290,1,Question,Restore postgres in command line on ubuntu failed,66303,,2014-05-30,-1,3748,39296,1822,<postgresql><backup><restore><psql>
66294,1,Question,Optimize a query on two big tables,66338,,2014-05-30,4,5762,39298,-1,<postgresql><index-tuning><optimization><query-performance>
66304,1,Question,Need help in optimizing a Slow Query,,,2014-05-31,1,45,38198,-1,<mysql><performance><optimization><query-performance><slow-log>
66310,2,Answer,,,66221,2014-05-31,0,,7820,-1,
66312,1,Question,How do I make SQL Server database accessible to PCs on the LAN?,,,2014-05-31,1,2176,38523,807,<sql-server-2008-r2>
66316,1,Question,group by+where on calculated column,66317,,2014-05-31,1,89,39314,38371,<sql-server-2008-r2><t-sql>
66318,1,Question,What is the advantage of using numeric primary keys in a relational database?,66322,,2014-05-31,2,4046,11529,-1,<database-design><primary-key><rdbms><ddl>
66320,2,Answer,,,66318,2014-05-31,2,,38371,38371,
66321,1,Question,Upgrading MySql 5.1 to MySql 5.5,,,2014-05-31,0,595,39315,39315,<mysql><upgrade>
66322,2,Answer,,,66318,2014-05-31,3,,8360,8360,
66324,1,Question,Proper design of routes in Database MySQL,,,2014-05-31,2,411,39189,877,<database-design><schema><design-pattern>
66325,1,Question,Mysql database in a symlink-ed directory gives ERROR 1005 (errorno: 13),,,2014-05-31,2,1292,39160,-1,<mysql><permissions>
66326,1,Question,"CREATE VIEW joining two tables, only displaying rows from the first table with the most recent date in the second table",,,2014-05-31,0,197,35469,35469,<mysql><view><mysql-5.0>
66327,1,Question,how to use an index on a mysql query with a where clause and a order by,,,2014-05-31,1,163,39322,39322,<mysql><index>
66330,1,Question,MySQL Master-Master Replication not syncing,,,2014-05-31,3,5894,39321,39321,<mysql><replication><data-synchronization><binlog>
66333,1,Question,#1044 - Access denied for user #username@10.% to database #database,,,2014-05-31,1,2743,39324,39324,<mysql><authentication>
66338,2,Answer,,,66294,2014-06-01,9,,3684,-1,
66341,1,Question,How to get rid of clustered index scan?,66343,,2014-06-01,2,8296,6311,38371,<sql-server-2012><index><optimization><index-tuning>
66343,2,Answer,,,66341,2014-06-01,3,,38371,38371,
66345,2,Answer,,,66330,2014-06-01,1,,877,-1,
66347,1,Question,Save dataset within another table best practice,66351,,2014-06-01,0,98,39338,2131,<mysql><foreign-key>
66353,1,Question,Why is the ORDER BY clause in a view ignored as soon as its called with a WHERE claue?,66355,,2014-06-01,5,11503,8830,8830,<sql-server><sql-server-2008-r2><view><order-by>
66355,2,Answer,,,66353,2014-06-01,11,,38371,38371,
66356,1,Question,In PostgreSQL is there a way to rank/weigh columns so as to order the results?,66367,,2014-06-01,4,5397,14615,3684,<postgresql><order-by>
66357,2,Answer,,,66356,2014-06-02,0,,27043,27043,
66362,1,Question,phpmyadmin not working after mysql update,,,2014-06-02,0,1845,39315,39315,<mysql><update><phpmyadmin>
66364,1,Question,Write a query which add two fields of a document and compare their sum to third field in mongo,66369,,2014-06-02,0,11263,38307,10361,<mongodb>
66367,2,Answer,,,66356,2014-06-02,7,,3684,3684,
66368,2,Answer,,,66037,2014-06-02,1,,6441,-1,
66370,1,Question,Replicating 3000+ SQL Server databases,,,2014-06-02,3,248,39401,39401,<sql-server><replication>
66375,1,Question,PostgreSQL Failover strategy,,,2014-06-02,0,170,1170,1170,<postgresql><failover><standby>
66387,1,Question,Change column type from varchar to text in all tables at once,66402,,2014-06-02,6,25353,39378,39378,<postgresql><alter-table>
66389,1,Question,CREATE TABLE not issued on other masters,66390,,2014-06-02,1,31,36380,1192,<mysql><replication>
66390,2,Answer,,,66389,2014-06-02,1,,877,-1,
66394,2,Answer,,,66387,2014-06-02,8,,1822,6219,
66396,1,Question,What frequency of hash/sort spills into tempdb is concerning?,66409,,2014-06-02,14,6674,1696,-1,<sql-server><performance><tempdb>
66399,1,Question,How To Prevent Replication Failure,,,2014-06-02,-3,534,36380,8783,<mysql><replication><errors>
66402,2,Answer,,,66387,2014-06-02,5,,3684,-1,
66405,1,Question,SQL Server 2012 Agent Job not providing full failure message for SSIS Packages,,,2014-06-02,2,8596,39400,2131,<ssis><ssis-2012>
66406,1,Question,Slower queries after upgrade from mysql-5.5 to mysql-5.6,,,2014-06-02,7,3681,39396,39396,<performance><upgrade><amazon-rds><mysql-5.6>
66409,2,Answer,,,66396,2014-06-02,15,,1192,1192,
66410,1,Question,Creating Replicas Across Servers,66443,,2014-06-02,1,229,30462,877,<replication><mongodb>
66413,1,Question,Understanding psql prompts,66421,,2014-06-02,5,3283,35303,2639,<postgresql><psql>
66414,1,Question,Couldnt find the long running SQL under v$session_longops,,,2014-06-02,0,3182,39205,-1,<oracle><performance><query-performance>
66416,1,Question,capability and performance of tags implemented as array vs text vs full text,66429,,2014-06-02,3,1709,14615,14615,<postgresql><full-text-search><array>
66418,1,Question,Script to Output Tables to CSV Showing Heading Only Once,66491,,2014-06-02,1,1792,27852,27852,<oracle><scripting>
66419,2,Answer,,,1811,2014-06-02,4,,12808,12808,
66420,1,Question,"""key violation"" when trying to import data into MS Access",,,2014-06-02,0,239,35491,35491,<ms-access><unique-constraint><import>
66421,2,Answer,,,66413,2014-06-02,7,,10361,-1,
66426,2,Answer,,,66327,2014-06-02,0,,877,-1,
66427,1,Question,Delete and Update of Foreign keys,,,2014-06-03,1,69,39411,39411,<sql-server><database-design>
66429,2,Answer,,,66416,2014-06-03,5,,15747,-1,
66430,1,Question,Is there a product to auto-build indexes based on slow queries?,66431,,2014-06-03,5,6630,28689,2703,<mysql><mysql-5.5><index-tuning>
66435,2,Answer,,,64490,2014-06-03,2,,28700,28700,
66436,1,Question,How to fix type conversion error in Data Flow task?,,,2014-06-03,0,841,38827,2718,<oracle><ssis>
66439,1,Question,Migrate sharepoint database from SQL Server 2012 express to SQL Server 2012 Standard,66486,,2014-06-03,1,1511,39044,39044,<sql-server-2012><sharepoint>
66440,1,Question,Find the user with closest taste of mine,,,2014-06-03,5,201,39423,-1,<mysql><optimization><query-performance>
66441,1,Question,I cant connect to an instance of SSMS from other servers SSMS,,,2014-06-03,0,69,39426,38371,<sql-server>
66444,1,Question,How to restore Network backup to Network Path in SQL Server 2005?,,,2014-06-03,1,1693,20319,807,<sql-server><sql-server-2008><sql-server-2005><t-sql>
66449,1,Question,Table variable not Recognized in stored procedure,66452,,2014-06-03,1,1077,39431,1822,<postgresql><stored-procedures><temporary-tables>
66451,1,Question,SQL Server 2008 R2 hamachi connection,,,2014-06-03,0,61,39434,807,<sql-server><sql-server-2008-r2>
66461,2,Answer,,,66444,2014-06-03,4,,26626,26626,
66463,1,Question,Recursive calls in stored procedure and temporary tables,,,2014-06-03,2,3498,39431,6219,<postgresql><stored-procedures><recursive>
66470,1,Question,Synonyms and transactions,66492,,2014-06-03,4,2298,5691,2718,<sql-server><t-sql><transaction><synonyms>
66474,2,Answer,,,66470,2014-06-03,4,,26626,26626,
66476,1,Question,SQL Server VM in Azure with In Memory,66484,,2014-06-03,1,838,39458,1192,<sql-server><sql-server-2014><azure-vm><memory-optimized-tables>
66479,1,Question,MySQL Database replication for high availability,,,2014-06-03,1,904,39321,39321,<mysql><replication><data-synchronization><semi-sync-replication>
66481,1,Question,Oracle DB - Is it possible to distribute data of a table onto multiple servers?,66526,,2014-06-03,0,1081,39460,41669,<oracle><partitioning><sharding><distributed-databases>
66484,2,Answer,,,66476,2014-06-03,1,,8783,8783,
66486,2,Answer,,,66439,2014-06-03,4,,8783,-1,
66487,1,Question,"Refactoring IN Subquery, Avoiding Query in a Loop",,,2014-06-03,1,350,31682,31682,<mysql-5.5><optimization>
66490,1,Question,"Search, filter and group across all columns in a tall and wide dataset quickly",66499,,2014-06-03,4,699,39465,-1,<sql-server><performance><business-intelligence><query-performance>
